"","X","SurveyID","SiteID","SurveyDate","SurveyStartTime","WindScale","SkyCode","Rain","Temp","RH","LightConditions","RANOKA","RANOKA_Index","RANOKA_Count","RANCLA_Index","RANCLA","Year","time","date","Species","survdate"
"193",64,1488,32,"5/23/2006","21:58",1,1,0,24,80,1,0,0,0,2,1,2006,-1.22,-0.09,"BronzeFrog","5/23/2021"
"194",66,1492,12,"5/23/2006","23:31",1,1,0,22,90,1,0,0,0,1,1,2006,-0.29,-0.09,"BronzeFrog","5/23/2021"
"195",67,1493,26,"5/23/2006","23:41",1,1,0,22,90,1,1,1,1,1,1,2006,-0.19,-0.09,"Both","5/23/2021"
"196",389,2103,2,"5/23/2006","23:35",1,1,0,24,90,0,1,0,2,0,1,2006,-0.25,-0.09,"Both","5/23/2021"
"197",657,3091,142,"5/23/2008","0:45",0,2,0,22,87,2,1,0,1,0,1,2008,0.45,-0.09,"Both","5/23/2021"
"198",658,3092,143,"5/23/2008","1:00",0,2,0,23,81,2,0,0,0,0,0,2008,0.6,-0.09,"Neither","5/23/2021"
"199",68,1494,125,"5/24/2006","0:22",1,1,0,22,90,1,1,1,2,0,0,2006,0.22,-0.08,"BogFrog","5/24/2021"
"200",69,1495,15,"5/24/2006","0:01",1,1,0,22,90,1,1,1,1,1,1,2006,0.01,-0.08,"Both","5/24/2021"
"201",70,1496,13,"5/24/2006","0:39",1,1,0,22,90,1,0,0,0,2,1,2006,0.39,-0.08,"BronzeFrog","5/24/2021"
"202",71,1497,5,"5/24/2006","20:26",1,0,0,24,80,1,1,1,1,1,1,2006,-2.14,-0.08,"Both","5/24/2021"
"203",72,1498,4,"5/24/2006","20:38",1,0,0,24,80,1,0,0,0,2,1,2006,-2.02,-0.08,"BronzeFrog","5/24/2021"
"204",73,1499,3,"5/24/2006","20:58",1,0,0,24,80,1,1,1,2,2,1,2006,-1.82,-0.08,"Both","5/24/2021"
"205",74,1500,2,"5/24/2006","21:22",1,0,0,24,80,1,1,1,1,1,1,2006,-1.58,-0.08,"Both","5/24/2021"
"206",75,1501,16,"5/24/2006","21:41",1,0,0,24,80,1,0,0,0,2,1,2006,-1.39,-0.08,"BronzeFrog","5/24/2021"
"207",77,1504,34,"5/24/2006","22:19",1,0,0,24,80,1,1,1,2,2,1,2006,-1.01,-0.08,"Both","5/24/2021"
"208",78,1506,13,"5/24/2006","23:31",1,0,0,22,85,1,1,1,1,2,1,2006,-0.29,-0.08,"Both","5/24/2021"
"209",79,1507,14,"5/24/2006","23:48",1,0,0,22,85,1,1,1,1,2,1,2006,-0.12,-0.08,"Both","5/24/2021"
"210",659,3103,187,"5/24/2008","20:36",0,0,0,25,91,1,0,0,0,0,0,2008,-2.04,-0.08,"Neither","5/24/2021"
"211",660,3104,167,"5/24/2008","20:47",0,0,0,24,89,0,0,0,0,0,0,2008,-1.93,-0.08,"Neither","5/24/2021"
"212",661,3106,165,"5/24/2008","21:03",0,0,0,24,81,0,0,0,0,0,0,2008,-1.77,-0.08,"Neither","5/24/2021"
"213",662,3107,49,"5/24/2008","21:15",0,0,0,23,92,0,0,0,0,0,1,2008,-1.65,-0.08,"BronzeFrog","5/24/2021"
"214",663,3108,164,"5/24/2008","21:23",0,0,0,24,83,0,0,0,0,0,1,2008,-1.57,-0.08,"BronzeFrog","5/24/2021"
"215",664,3109,15,"5/24/2008","21:33",0,0,0,23,88,0,0,0,0,0,1,2008,-1.47,-0.08,"BronzeFrog","5/24/2021"
"216",665,3113,56,"5/24/2008","22:49",0,0,0,23,82,0,0,0,0,0,1,2008,-0.71,-0.08,"BronzeFrog","5/24/2021"
"217",666,3114,21,"5/24/2008","23:00",0,0,0,22,82,0,1,0,2,0,1,2008,-0.6,-0.08,"Both","5/24/2021"
"218",667,3115,182,"5/24/2008","23:14",0,0,0,23,79,0,0,0,0,0,1,2008,-0.46,-0.08,"BronzeFrog","5/24/2021"
"219",668,3116,183,"5/24/2008","23:27",0,0,0,21,89,0,1,0,5,0,1,2008,-0.33,-0.08,"Both","5/24/2021"
"220",669,3117,184,"5/24/2008","23:38",0,0,0,22,83,1,0,0,0,0,1,2008,-0.22,-0.08,"BronzeFrog","5/24/2021"
"221",670,3118,186,"5/24/2008","23:47",0,0,0,22,85,1,0,0,0,0,0,2008,-0.13,-0.08,"Neither","5/24/2021"
"222",671,3119,22,"5/24/2008","23:58",0,0,0,22,90,1,1,0,5,0,1,2008,-0.02,-0.08,"Both","5/24/2021"
"223",80,1508,125,"5/25/2006","0:01",1,0,0,22,85,1,1,1,3,1,1,2006,0.01,-0.07,"Both","5/25/2021"
"224",81,1509,12,"5/25/2006","0:11",1,0,0,22,85,1,1,1,1,1,1,2006,0.11,-0.07,"Both","5/25/2021"
"225",82,1510,26,"5/25/2006","0:22",1,0,0,22,85,1,1,1,2,1,1,2006,0.22,-0.07,"Both","5/25/2021"
"226",83,1511,15,"5/25/2006","0:41",1,0,0,22,85,1,1,1,2,1,1,2006,0.41,-0.07,"Both","5/25/2021"
"227",672,3120,23,"5/25/2008","0:51",0,0,0,25,68,3,1,0,3,0,1,2008,0.51,-0.07,"Both","5/25/2021"
"228",673,3121,19,"5/25/2008","1:45",0,0,0,20,91,3,1,0,2,0,1,2008,1.05,-0.07,"Both","5/25/2021"
"229",84,1524,20,"5/26/2006","20:24",1,0,0,24,90,1,1,1,1,1,1,2006,-2.16,-0.06,"Both","5/26/2021"
"230",392,2112,250,"5/28/2006","23:05",1,0,0,26,90,1,0,0,0,0,1,2006,-0.55,-0.04,"BronzeFrog","5/28/2021"
"231",85,1532,27,"5/29/2006","20:20",1,1,0,24,80,0,0,0,0,1,1,2006,-2.2,-0.03,"BronzeFrog","5/29/2021"
"232",86,1534,488,"5/29/2006","21:24",1,1,0,24,80,0,0,0,0,0,0,2006,-1.56,-0.03,"Neither","5/29/2021"
"233",87,1537,26,"5/29/2006","22:13",1,0,0,22,85,1,1,1,1,0,0,2006,-1.07,-0.03,"BogFrog","5/29/2021"
"234",88,1538,12,"5/29/2006","22:24",1,0,0,22,85,1,0,0,0,1,1,2006,-0.96,-0.03,"BronzeFrog","5/29/2021"
"235",89,1539,400,"5/29/2006","22:37",1,0,0,22,85,1,0,0,0,0,0,2006,-0.83,-0.03,"Neither","5/29/2021"
"236",90,1540,226,"5/29/2006","22:52",1,0,0,22,90,1,0,0,0,0,0,2006,-0.68,-0.03,"Neither","5/29/2021"
"237",92,1542,14,"5/29/2006","23:18",1,0,0,22,90,1,1,1,2,2,1,2006,-0.42,-0.03,"Both","5/29/2021"
"238",93,1543,86,"5/29/2006","23:40",1,0,0,22,90,1,0,0,0,1,1,2006,-0.2,-0.03,"BronzeFrog","5/29/2021"
"239",94,1544,20,"5/30/2006","0:34",1,0,0,20,95,1,1,1,2,1,1,2006,0.34,-0.02,"Both","5/30/2021"
"240",95,1545,482,"5/30/2006","0:49",1,0,0,20,95,1,0,0,0,2,1,2006,0.49,-0.02,"BronzeFrog","5/30/2021"
"241",674,3180,38,"5/30/2008","1:00",0,2,0,23,90,0,1,0,2,0,1,2008,0.6,-0.02,"Both","5/30/2021"
"242",96,1546,211,"5/31/2006","21:09",1,0,0,23,85,1,0,0,0,1,1,2006,-1.71,-0.01,"BronzeFrog","5/31/2021"
"243",97,1547,212,"5/31/2006","21:24",1,0,0,23,85,1,1,1,1,2,1,2006,-1.56,-0.01,"Both","5/31/2021"
"244",98,1548,13,"5/31/2006","22:01",1,0,0,23,85,1,0,0,0,2,1,2006,-1.19,-0.01,"BronzeFrog","5/31/2021"
"245",99,1549,150,"5/31/2006","21:54",1,0,0,23,85,1,0,0,0,2,1,2006,-1.26,-0.01,"BronzeFrog","5/31/2021"
"246",100,1550,163,"5/31/2006","22:18",1,0,0,22,90,1,1,1,1,1,1,2006,-1.02,-0.01,"Both","5/31/2021"
"247",101,1551,92,"5/31/2006","22:34",1,0,0,22,90,1,0,0,0,0,0,2006,-0.86,-0.01,"Neither","5/31/2021"
"248",102,1552,89,"5/31/2006","22:52",1,0,0,22,90,1,0,0,0,1,1,2006,-0.68,-0.01,"BronzeFrog","5/31/2021"
"249",103,1553,214,"5/31/2006","23:12",1,0,0,22,90,1,0,0,0,1,1,2006,-0.48,-0.01,"BronzeFrog","5/31/2021"
"250",104,1555,90,"5/31/2006","23:58",1,0,0,21,85,1,0,0,0,1,1,2006,-0.02,-0.01,"BronzeFrog","5/31/2021"
"251",105,1556,170,"6/1/2006","0:39",1,0,0,21,85,1,1,1,1,2,1,2006,0.39,0,"Both","6/1/2021"
"252",106,1557,168,"6/1/2006","1:12",1,0,0,21,85,1,0,0,0,1,1,2006,0.72,0,"BronzeFrog","6/1/2021"
"253",2090,6647,250,"6/1/2015","20:00",0,2,0,22,91,4,0,0,0,1,1,2015,-2.4,0,"BronzeFrog","6/1/2021"
"254",2091,6649,31,"6/1/2015","20:17",0,1,0,24,84,4,0,0,0,3,1,2015,-2.23,0,"BronzeFrog","6/1/2021"
"255",2092,6651,244,"6/1/2015","21:02",0,1,0,21,95,4,0,0,0,1,1,2015,-1.78,0,"BronzeFrog","6/1/2021"
"256",2093,6652,160,"6/1/2015","21:14",0,1,0,21,95,4,0,0,0,1,1,2015,-1.66,0,"BronzeFrog","6/1/2021"
"257",2094,6653,29,"6/1/2015","21:29",0,1,0,21,95,4,0,0,0,2,1,2015,-1.51,0,"BronzeFrog","6/1/2021"
"258",2095,6654,28,"6/1/2015","21:39",0,1,0,21,95,4,1,2,5,2,1,2015,-1.41,0,"Both","6/1/2021"
"259",2096,6655,162,"6/1/2015","21:48",0,1,0,20,95,4,0,0,0,1,1,2015,-1.32,0,"BronzeFrog","6/1/2021"
"260",2097,6656,161,"6/1/2015","22:25",0,1,0,20,97,4,0,0,0,2,1,2015,-0.95,0,"BronzeFrog","6/1/2021"
"261",2098,6657,246,"6/1/2015","22:43",0,1,0,20,98,4,0,0,0,1,1,2015,-0.77,0,"BronzeFrog","6/1/2021"
"262",2099,6658,7,"6/1/2015","22:49",0,1,0,20,98,4,0,0,0,1,1,2015,-0.71,0,"BronzeFrog","6/1/2021"
"263",2100,6659,247,"6/1/2015","23:03",0,1,0,19,98,4,1,1,1,2,1,2015,-0.57,0,"Both","6/1/2021"
"264",2101,6661,192,"6/1/2015","23:57",0,1,0,20,93,4,0,0,0,1,1,2015,-0.03,0,"BronzeFrog","6/1/2021"
"265",2273,7065,187,"6/1/2016","19:55",0,1,0,27,78,1,0,0,0,2,1,2016,-2.45,0,"BronzeFrog","6/1/2021"
"266",2274,7066,167,"6/1/2016","20:03",0,1,0,27,78,1,0,0,0,2,1,2016,-2.37,0,"BronzeFrog","6/1/2021"
"267",2275,7068,165,"6/1/2016","20:18",0,1,0,27,78,1,1,2,1,2,1,2016,-2.22,0,"Both","6/1/2021"
"268",2276,7069,49,"6/1/2016","20:27",0,0,0,27,78,1,0,0,0,1,1,2016,-2.13,0,"BronzeFrog","6/1/2021"
"269",2277,7070,164,"6/1/2016","20:35",0,0,0,27,68,1,0,0,0,1,1,2016,-2.05,0,"BronzeFrog","6/1/2021"
"270",2278,7071,15,"6/1/2016","20:44",0,0,0,27,68,1,0,0,0,1,1,2016,-1.96,0,"BronzeFrog","6/1/2021"
"271",2279,7073,488,"6/1/2016","21:05",0,0,0,27,78,1,0,0,0,1,1,2016,-1.75,0,"BronzeFrog","6/1/2021"
"272",2280,7076,26,"6/1/2016","21:34",0,0,0,26,72,1,1,1,1,2,1,2016,-1.46,0,"Both","6/1/2021"
"273",2281,7077,12,"6/1/2016","21:44",0,0,0,26,72,1,0,0,0,0,0,2016,-1.36,0,"Neither","6/1/2021"
"274",2282,7078,400,"6/1/2016","21:51",0,0,0,26,72,1,0,0,0,0,0,2016,-1.29,0,"Neither","6/1/2021"
"275",2283,7079,525,"6/1/2016","22:02",0,0,0,26,72,1,1,1,1,2,1,2016,-1.18,0,"Both","6/1/2021"
"276",2284,7080,526,"6/1/2016","22:13",0,0,0,26,72,1,1,2,3,2,1,2016,-1.07,0,"Both","6/1/2021"
"277",2285,7081,226,"6/1/2016","22:34",0,0,0,26,72,1,1,2,2,2,1,2016,-0.86,0,"Both","6/1/2021"
"278",2286,7082,125,"6/1/2016","22:41",0,0,0,26,74,1,1,3,3,2,1,2016,-0.79,0,"Both","6/1/2021"
"279",2287,7083,14,"6/1/2016","22:52",0,0,0,26,74,1,1,1,1,3,1,2016,-0.68,0,"Both","6/1/2021"
"280",2288,7084,86,"6/1/2016","23:07",0,0,0,26,74,1,1,3,5,3,1,2016,-0.53,0,"Both","6/1/2021"
"281",2289,7085,482,"6/1/2016","23:23",0,0,0,26,74,1,1,3,5,3,1,2016,-0.37,0,"Both","6/1/2021"
"282",2290,7086,20,"6/1/2016","23:32",0,0,0,26,74,1,1,1,1,3,1,2016,-0.28,0,"Both","6/1/2021"
"283",2291,7088,90,"6/1/2016","19:58",0,0,0,27,78,0,0,0,0,1,1,2016,-2.42,0,"BronzeFrog","6/1/2021"
"284",2292,7089,214,"6/1/2016","20:14",0,0,0,27,78,0,1,1,1,3,1,2016,-2.26,0,"Both","6/1/2021"
"285",2293,7090,89,"6/1/2016","20:26",0,0,0,27,78,0,1,1,1,2,1,2016,-2.14,0,"Both","6/1/2021"
"286",2294,7091,92,"6/1/2016","20:36",0,0,0,27,78,0,0,0,0,1,1,2016,-2.04,0,"BronzeFrog","6/1/2021"
"287",2295,7092,150,"6/1/2016","20:44",0,0,0,27,78,0,1,1,1,3,1,2016,-1.96,0,"Both","6/1/2021"
"288",2296,7093,163,"6/1/2016","20:52",0,0,0,27,78,0,0,0,0,2,1,2016,-1.88,0,"BronzeFrog","6/1/2021"
"289",2297,7094,13,"6/1/2016","21:01",0,0,0,27,78,0,0,0,0,2,1,2016,-1.79,0,"BronzeFrog","6/1/2021"
"290",2298,7095,169,"6/1/2016","21:33",0,0,0,27,68,0,1,1,1,2,1,2016,-1.47,0,"Both","6/1/2021"
"291",2299,7096,170,"6/1/2016","21:47",0,0,0,27,68,0,1,2,5,2,1,2016,-1.33,0,"Both","6/1/2021"
"292",2300,7097,168,"6/1/2016","22:03",0,0,0,27,68,0,0,0,0,1,1,2016,-1.17,0,"BronzeFrog","6/1/2021"
"293",2301,7098,27,"6/1/2016","22:31",0,0,0,26,71,0,0,0,0,3,1,2016,-0.89,0,"BronzeFrog","6/1/2021"
"294",2302,7099,212,"6/1/2016","23:20",0,0,0,26,74,0,1,3,5,3,1,2016,-0.4,0,"Both","6/1/2021"
"295",2303,7100,211,"6/1/2016","23:30",0,0,0,26,74,0,1,3,5,3,1,2016,-0.3,0,"Both","6/1/2021"
"296",955,4393,250,"6/2/2010","20:30",1,1,0,25,50,4,0,0,0,1,1,2010,-2.1,0.01,"BronzeFrog","6/2/2021"
"297",956,4395,31,"6/2/2010","21:06",1,1,0,24,58,1,0,0,0,2,1,2010,-1.74,0.01,"BronzeFrog","6/2/2021"
"298",957,4398,247,"6/2/2010","22:35",1,1,0,23,58,1,1,2,5,1,1,2010,-0.85,0.01,"Both","6/2/2021"
"299",958,4399,7,"6/2/2010","22:48",1,1,0,23,58,1,1,2,5,1,1,2010,-0.72,0.01,"Both","6/2/2021"
"300",959,4400,246,"6/2/2010","22:03",1,1,0,23,58,1,1,1,2,1,1,2010,-1.17,0.01,"Both","6/2/2021"
"301",960,4401,245,"6/2/2010","23:19",1,1,0,23,59,1,1,2,5,2,1,2010,-0.41,0.01,"Both","6/2/2021"
"302",1232,7115,16,"6/2/2016","22:02",0,0,0,25,82,0,0,0,0,0,0,2016,-1.18,0.01,"Neither","6/2/2021"
"303",1233,7116,2,"6/2/2016","22:10",0,0,0,25,82,0,1,1,1,2,1,2016,-1.1,0.01,"Both","6/2/2021"
"304",1234,7118,5,"6/2/2016","22:46",0,0,0,25,82,0,1,2,1,2,1,2016,-0.74,0.01,"Both","6/2/2021"
"305",1235,7119,4,"6/2/2016","22:53",0,0,0,25,82,0,0,0,0,0,0,2016,-0.67,0.01,"Neither","6/2/2021"
"306",1236,7120,3,"6/2/2016","23:05",0,0,0,25,82,0,0,0,0,2,1,2016,-0.55,0.01,"BronzeFrog","6/2/2021"
"307",1237,7122,142,"6/2/2016","20:32",0,0,0,27,73,0,1,2,4,3,1,2016,-2.08,0.01,"Both","6/2/2021"
"308",1238,7124,144,"6/2/2016","19:55",0,0,0,27,73,0,0,0,0,1,1,2016,-2.45,0.01,"BronzeFrog","6/2/2021"
"309",1239,7125,143,"6/2/2016","20:08",0,0,0,27,73,0,0,0,0,0,0,2016,-2.32,0.01,"Neither","6/2/2021"
"310",1240,7130,524,"6/2/2016","22:52",0,0,0,26,82,0,1,2,4,2,1,2016,-0.68,0.01,"Both","6/2/2021"
"311",1441,6181,244,"6/2/2014","20:10",0,2,0,25,92,0,0,0,0,3,1,2014,-2.3,0.01,"BronzeFrog","6/2/2021"
"312",1442,6182,160,"6/2/2014","20:23",0,2,0,25,92,0,1,1,1,2,1,2014,-2.17,0.01,"Both","6/2/2021"
"313",1443,6183,29,"6/2/2014","20:48",0,2,0,24,94,0,0,0,0,3,1,2014,-1.92,0.01,"BronzeFrog","6/2/2021"
"314",1444,6185,247,"6/2/2014","21:57",0,2,0,24,86,1,0,0,0,2,1,2014,-1.23,0.01,"BronzeFrog","6/2/2021"
"315",1445,6186,7,"6/2/2014","22:10",0,2,0,24,86,1,1,2,1,2,1,2014,-1.1,0.01,"Both","6/2/2021"
"316",1446,6187,246,"6/2/2014","22:25",2,2,0,23,94,1,1,2,1,1,1,2014,-0.95,0.01,"Both","6/2/2021"
"317",1447,6188,28,"6/2/2014","22:44",0,2,0,22,95,1,1,2,3,0,0,2014,-0.76,0.01,"BogFrog","6/2/2021"
"318",1448,6189,162,"6/2/2014","23:00",0,2,0,22,98,1,1,2,2,3,1,2014,-0.6,0.01,"Both","6/2/2021"
"319",1449,6190,161,"6/2/2014","23:40",0,2,0,23,98,1,0,0,0,2,1,2014,-0.2,0.01,"BronzeFrog","6/2/2021"
"320",1450,6191,245,"6/2/2014","23:52",0,0,0,22,91,0,0,0,0,0,0,2014,-0.08,0.01,"Neither","6/2/2021"
"321",2102,6664,17,"6/2/2015","20:41",0,1,0,22,91,4,0,0,0,1,1,2015,-1.99,0.01,"BronzeFrog","6/2/2021"
"322",2103,6665,51,"6/2/2015","20:48",0,1,0,21,92,4,0,0,0,0,0,2015,-1.92,0.01,"Neither","6/2/2021"
"323",2104,6666,18,"6/2/2015","20:55",0,1,0,22,92,4,0,0,0,0,0,2015,-1.85,0.01,"Neither","6/2/2021"
"324",2105,6668,489,"6/2/2015","21:08",0,1,0,22,93,4,0,0,0,1,1,2015,-1.72,0.01,"BronzeFrog","6/2/2021"
"325",2106,6672,187,"6/2/2015","22:09",0,1,0,22,95,4,0,0,0,0,0,2015,-1.11,0.01,"Neither","6/2/2021"
"326",2107,6673,167,"6/2/2015","22:14",0,1,0,22,95,4,0,0,0,1,1,2015,-1.06,0.01,"BronzeFrog","6/2/2021"
"327",2108,6675,165,"6/2/2015","22:25",0,1,0,20,95,4,0,0,0,1,1,2015,-0.95,0.01,"BronzeFrog","6/2/2021"
"328",2109,6676,49,"6/2/2015","22:33",0,1,0,20,95,4,0,0,0,2,1,2015,-0.87,0.01,"BronzeFrog","6/2/2021"
"329",2110,6677,164,"6/2/2015","22:40",0,1,0,20,95,4,1,1,2,1,1,2015,-0.8,0.01,"Both","6/2/2021"
"330",2111,6678,15,"6/2/2015","22:51",0,1,0,21,95,4,1,2,2,2,1,2015,-0.69,0.01,"Both","6/2/2021"
"331",2112,6680,488,"6/2/2015","23:06",0,1,0,20,96,4,0,0,0,1,1,2015,-0.54,0.01,"BronzeFrog","6/2/2021"
"332",2113,6683,26,"6/2/2015","23:28",0,1,0,20,97,4,1,3,1,2,1,2015,-0.32,0.01,"Both","6/2/2021"
"333",2114,6684,12,"6/2/2015","23:40",0,1,0,20,97,4,0,0,0,0,0,2015,-0.2,0.01,"Neither","6/2/2021"
"334",2115,6685,400,"6/2/2015","23:46",0,1,0,20,97,4,1,1,1,1,1,2015,-0.14,0.01,"Both","6/2/2021"
"335",2304,7103,177,"6/2/2016","20:31",0,0,0,27,73,1,0,0,0,2,1,2016,-2.09,0.01,"BronzeFrog","6/2/2021"
"336",2305,7104,176,"6/2/2016","20:31",0,0,0,27,73,1,0,0,0,2,1,2016,-2.09,0.01,"BronzeFrog","6/2/2021"
"337",2306,7105,298,"6/2/2016","20:46",0,0,0,27,73,1,0,0,0,2,1,2016,-1.94,0.01,"BronzeFrog","6/2/2021"
"338",2307,7106,32,"6/2/2016","20:46",0,0,0,27,73,1,0,0,0,2,1,2016,-1.94,0.01,"BronzeFrog","6/2/2021"
"339",2308,7110,34,"6/2/2016","21:13",0,0,0,26,77,0,0,0,0,3,1,2016,-1.67,0.01,"BronzeFrog","6/2/2021"
"340",1051,4402,162,"6/3/2010","0:08",1,1,0,23,58,1,1,1,5,1,1,2010,0.08,0.02,"Both","6/3/2021"
"341",1052,4403,28,"6/3/2010","0:15",1,1,0,23,59,1,1,2,5,3,1,2010,0.15,0.02,"Both","6/3/2021"
"342",1053,4404,244,"6/3/2010","20:21",1,2,0,26,54,3,0,0,0,2,1,2010,-2.19,0.02,"BronzeFrog","6/3/2021"
"343",1054,4405,160,"6/3/2010","20:36",1,2,0,25,52,2,0,0,0,0,0,2010,-2.04,0.02,"Neither","6/3/2021"
"344",1055,4406,29,"6/3/2010","20:55",1,2,0,23,66,1,0,0,0,1,1,2010,-1.85,0.02,"BronzeFrog","6/3/2021"
"345",1056,4410,4,"6/3/2010","23:01",1,2,0,24,56,1,1,2,5,1,1,2010,-0.59,0.02,"Both","6/3/2021"
"346",1057,4411,3,"6/3/2010","23:14",1,2,0,24,67,1,0,0,0,1,1,2010,-0.46,0.02,"BronzeFrog","6/3/2021"
"347",1241,7131,234,"6/3/2016","0:30",0,0,0,26,82,0,1,3,5,3,1,2016,0.3,0.02,"Both","6/3/2021"
"348",1451,6193,31,"6/3/2014","0:45",0,0,0,22,97,0,0,0,0,3,1,2014,0.45,0.02,"BronzeFrog","6/3/2021"
"349",1452,6195,250,"6/3/2014","1:10",0,0,0,22,92,0,0,0,0,3,1,2014,0.7,0.02,"BronzeFrog","6/3/2021"
"350",1453,6198,177,"6/3/2014","21:16",0,0,0,22,98,1,1,1,1,2,1,2014,-1.64,0.02,"Both","6/3/2021"
"351",1454,6199,176,"6/3/2014","21:25",0,0,0,22,97,1,0,0,0,1,1,2014,-1.55,0.02,"BronzeFrog","6/3/2021"
"352",1455,6200,298,"6/3/2014","21:33",0,0,0,22,91,1,0,0,0,1,1,2014,-1.47,0.02,"BronzeFrog","6/3/2021"
"353",1456,6201,32,"6/3/2014","21:47",0,0,0,23,98,1,0,0,0,1,1,2014,-1.33,0.02,"BronzeFrog","6/3/2021"
"354",1457,6205,34,"6/3/2014","22:12",0,0,0,21,95,1,1,2,3,2,1,2014,-1.08,0.02,"Both","6/3/2021"
"355",1458,6211,16,"6/3/2014","23:21",0,0,0,22,90,1,0,0,0,1,1,2014,-0.39,0.02,"BronzeFrog","6/3/2021"
"356",1459,6212,2,"6/3/2014","23:27",0,0,0,22,88,1,1,1,1,3,1,2014,-0.33,0.02,"Both","6/3/2021"
"357",1460,6213,4,"6/3/2014","23:50",0,0,0,22,88,1,0,0,0,3,1,2014,-0.1,0.02,"BronzeFrog","6/3/2021"
"358",2116,6686,226,"6/3/2015","0:05",0,1,0,20,96,4,1,1,0,3,1,2015,0.05,0.02,"Both","6/3/2021"
"359",2117,6687,125,"6/3/2015","0:11",0,1,0,20,96,4,1,3,5,3,1,2015,0.11,0.02,"Both","6/3/2021"
"360",2118,6688,525,"6/3/2015","0:45",0,1,0,21,95,4,1,2,2,2,1,2015,0.45,0.02,"Both","6/3/2021"
"361",2119,6689,13,"6/3/2015","0:57",0,1,0,21,95,4,0,0,0,3,1,2015,0.57,0.02,"BronzeFrog","6/3/2021"
"362",2120,6690,169,"6/3/2015","20:00",0,0,0,24,87,4,1,1,1,2,1,2015,-2.4,0.02,"Both","6/3/2021"
"363",2121,6691,170,"6/3/2015","20:12",0,0,0,24,87,4,1,1,2,3,1,2015,-2.28,0.02,"Both","6/3/2021"
"364",2122,6692,168,"6/3/2015","20:27",0,0,0,24,96,4,0,0,0,1,1,2015,-2.13,0.02,"BronzeFrog","6/3/2021"
"365",2123,6693,27,"6/3/2015","20:42",0,0,0,24,96,4,1,1,1,2,1,2015,-1.98,0.02,"Both","6/3/2021"
"366",2124,6694,14,"6/3/2015","21:56",0,0,0,24,90,4,1,1,1,3,1,2015,-1.24,0.02,"Both","6/3/2021"
"367",2125,6695,86,"6/3/2015","21:07",0,0,0,24,90,4,1,1,1,3,1,2015,-1.73,0.02,"Both","6/3/2021"
"368",2126,6696,482,"6/3/2015","21:24",0,0,0,27,80,4,0,0,0,3,1,2015,-1.56,0.02,"BronzeFrog","6/3/2021"
"369",2127,6697,20,"6/3/2015","21:31",0,0,0,27,80,4,1,1,2,3,1,2015,-1.49,0.02,"Both","6/3/2021"
"370",2128,6698,211,"6/3/2015","21:41",0,0,0,27,80,4,1,3,3,3,1,2015,-1.39,0.02,"Both","6/3/2021"
"371",2129,6699,212,"6/3/2015","21:47",0,0,0,27,80,4,0,0,0,3,1,2015,-1.33,0.02,"BronzeFrog","6/3/2021"
"372",2130,6700,150,"6/3/2015","22:05",0,0,0,27,90,4,1,3,4,3,1,2015,-1.15,0.02,"Both","6/3/2021"
"373",2131,6701,163,"6/3/2015","22:13",0,0,0,27,90,4,1,1,1,3,1,2015,-1.07,0.02,"Both","6/3/2021"
"374",2132,6702,92,"6/3/2015","22:20",0,0,0,27,80,4,0,0,0,0,0,2015,-1,0.02,"Neither","6/3/2021"
"375",2133,6703,89,"6/3/2015","22:26",0,0,0,27,80,4,0,0,0,0,0,2015,-0.94,0.02,"Neither","6/3/2021"
"376",2134,6704,214,"6/3/2015","22:38",0,0,0,27,90,4,1,1,2,2,1,2015,-0.82,0.02,"Both","6/3/2021"
"377",2135,6706,90,"6/3/2015","22:54",0,0,0,27,90,4,0,0,0,0,0,2015,-0.66,0.02,"Neither","6/3/2021"
"378",2830,5753,144,"6/3/2013","20:25",0,1,0,25,86,0,0,0,0,0,0,2013,-2.15,0.02,"Neither","6/3/2021"
"379",2831,5754,143,"6/3/2013","20:38",0,1,0,25,87,0,0,0,0,1,1,2013,-2.02,0.02,"BronzeFrog","6/3/2021"
"380",2832,5755,142,"6/3/2013","21:03",0,0,0,26,81,0,1,3,5,3,1,2013,-1.77,0.02,"Both","6/3/2021"
"381",2833,5758,176,"6/3/2013","22:28",0,0,0,24,86,0,0,0,0,2,1,2013,-0.92,0.02,"BronzeFrog","6/3/2021"
"382",2834,5759,177,"6/3/2013","22:38",0,0,0,23,96,0,0,0,0,3,1,2013,-0.82,0.02,"BronzeFrog","6/3/2021"
"383",2835,5762,34,"6/3/2013","20:35",0,1,0,27,75,0,0,0,0,2,1,2013,-2.05,0.02,"BronzeFrog","6/3/2021"
"384",2836,5766,32,"6/3/2013","20:59",0,1,0,25,87,0,0,0,0,2,1,2013,-1.81,0.02,"BronzeFrog","6/3/2021"
"385",2837,5768,16,"6/3/2013","21:18",0,1,0,26,87,0,0,0,0,2,1,2013,-1.62,0.02,"BronzeFrog","6/3/2021"
"386",2838,5769,2,"6/3/2013","21:26",0,0,0,25,87,0,1,2,1,2,1,2013,-1.54,0.02,"Both","6/3/2021"
"387",2839,5770,3,"6/3/2013","21:35",0,0,0,25,84,0,0,0,0,3,1,2013,-1.45,0.02,"BronzeFrog","6/3/2021"
"388",2840,5771,4,"6/3/2013","21:43",0,0,0,24,79,0,0,0,0,3,1,2013,-1.37,0.02,"BronzeFrog","6/3/2021"
